"_media_all_received","_bamboo_dataset_id","_xform_id_string","availability_selection/available","meta/instanceID","_duration","extra_info","_edited","_status","encouraging_scale_selection/encouraging_scale","dateTime_selection/timestamp","meta/deprecatedID","phone_num","address_selection/determinable","coding_option_selection/coding_option","_uuid","_submitted_by","address_selection/property","_media_count","formhub/uuid","_last_edited","income_selection/income","_total_media","_xform_id","_submission_time","_version","people_name_selection/person_name","time_zone_selection/time_zone_option","_id","coder_option","address_selection/more_info","screening_selection/screening_terms"
TRUE,"","Ebony_James","yes","uuid:a44191c9-10b4-4e36-8e06-024bd6df5e3b","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T11:12:00.000-05:00","uuid:12085d7b-0140-432f-abb6-ebcf932d4172","6362","yes","email","a44191c9-10b4-4e36-8e06-024bd6df5e3b",NA,"9716 Saturn Street",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:28:55","201805211841","Ebony James","CST",29807872,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:2f796240-daf2-4a74-8c59-b58ebb01f729","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T18:40:00.000-05:00",NA,"6362","yes","email","2f796240-daf2-4a74-8c59-b58ebb01f729",NA,"1045 South Hayworth Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:34:33","201805211841","Ebony James","CST",29808019,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:35d0ab81-c4c0-40af-bc97-a68d8937a34c","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T17:05:00.000-05:00",NA,"6362","yes","email","35d0ab81-c4c0-40af-bc97-a68d8937a34c",NA,"2427 Bagley Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:35:21","201805211841","Ebony James","CST",29808034,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:42a753c6-8901-464f-bdf5-7a646abff9e2","","Mentioned if another person was gonna rent with Ebony.",FALSE,"submitted_via_web","Neutral","2018-05-23T13:47:00.000-05:00",NA,"6362","yes","text","42a753c6-8901-464f-bdf5-7a646abff9e2",NA,"7607 Arizona Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:54:19","201805211841","Ebony James","CST",29808721,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:cad8d453-0bdf-4502-a2cc-22e30753bd24","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T12:27:00.000-05:00",NA,"6362","yes","voicemail","cad8d453-0bdf-4502-a2cc-22e30753bd24",NA,"11919 Iowa Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:56:19","201805211841","Ebony James","CST",29808754,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:d2e3bb40-8767-480b-b92c-bc783033808a","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T13:04:00.000-05:00",NA,"6362","yes","text","d2e3bb40-8767-480b-b92c-bc783033808a",NA,"11919 Iowa Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:56:58","201805211841","Ebony James","CST",29808770,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:158f791d-30df-459d-859d-14433b945299","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T11:44:00.000-05:00",NA,"6362","yes","voicemail","158f791d-30df-459d-859d-14433b945299",NA,"12321 Ocean Park Boulevard #18",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:58:46","201805211841","Ebony James","CST",29808803,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:65aa9c39-9678-4691-b52c-29132f4cb1b9","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T11:45:00.000-05:00",NA,"6362","yes","text","65aa9c39-9678-4691-b52c-29132f4cb1b9",NA,"12321 Ocean Park Boulevard #18",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T18:59:11","201805211841","Ebony James","CST",29808822,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:54e4a12f-f3b9-4b45-946d-26ef2d80b04c","","""If you are approved (our Qualification Criteria is listed on our website), our field manager will contact you to schedule an appointment to view the property.""",FALSE,"submitted_via_web","Neutral","2018-05-23T13:15:00.000-05:00",NA,"6362","yes","email","54e4a12f-f3b9-4b45-946d-26ef2d80b04c",NA,"4353 Don Miguel Drive #10",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T19:05:11","201805211841","Ebony James","CST",29808959,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:3f313fa8-1dcc-4244-b3ce-5288f09490eb","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T14:39:00.000-05:00",NA,"6362","yes","email","3f313fa8-1dcc-4244-b3ce-5288f09490eb",NA,"W Fountain Ave and N Fuller Ave",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"yes",0,313171,"2018-05-23T21:12:44","201805211841","Ebony James","CST",29812602,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:2cf689bd-ddf8-4c5f-8ad2-4b42acdb7f4d","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T19:25:00.000-05:00",NA,"6362","yes","voicemail","2cf689bd-ddf8-4c5f-8ad2-4b42acdb7f4d",NA,"12919 Walsh Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T21:14:59","201805211841","Ebony James","CST",29812656,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:45091692-f9d5-4d57-a560-965b4cd37bbc","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T16:58:00.000-05:00",NA,"6362","yes","voicemail","45091692-f9d5-4d57-a560-965b4cd37bbc",NA,"2427 Bagley Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T21:15:57","201805211841","Ebony James","CST",29812676,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:9b8480be-d0b5-454d-9c1f-247dc37f864b","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T16:54:00.000-05:00",NA,"6362","yes","text","9b8480be-d0b5-454d-9c1f-247dc37f864b",NA,"416 East 51st Street",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-23T21:16:54","201805211841","Ebony James","CST",29812699,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:7adb4716-1eb6-4c05-8119-7b1f2aaa7d34","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-24T10:13:00.000-05:00",NA,"6362","yes","email","7adb4716-1eb6-4c05-8119-7b1f2aaa7d34",NA,"628 West 76th Street",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-24T18:16:48","201805211841","Ebony James","CST",29859137,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:4883684d-63a6-481d-8d4a-64aa8657c040","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T21:05:00.000-05:00",NA,"6362","yes","email","4883684d-63a6-481d-8d4a-64aa8657c040",NA,"209 South Detroit Street",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-24T18:17:44","201805211841","Ebony James","CST",29859178,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:e8858beb-21b2-4d82-99c7-37793518eab1","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T18:26:00.000-05:00",NA,"6362","yes","email","e8858beb-21b2-4d82-99c7-37793518eab1",NA,"4222 3rd Avenue #4222",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-24T18:26:26","201805211841","Ebony James","CST",29859423,"Danny",NA,NA
TRUE,"","Ebony_James","no","uuid:db8c345f-99fc-4c3e-9db9-f6d568844968","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T16:28:00.000-05:00",NA,"6362","yes","email","db8c345f-99fc-4c3e-9db9-f6d568844968",NA,"346 South Wilton Place",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-24T18:28:15","201805211841","Ebony James","CST",29859437,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:619767d3-be36-4a59-87ec-7dc437ad7ee8","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T14:05:00.000-05:00",NA,"6362","yes","email","619767d3-be36-4a59-87ec-7dc437ad7ee8",NA,"2046 South Sherbourne Drive #4",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-24T19:07:52","201805211841","Ebony James","CST",29860916,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:daad8780-6d89-4cbf-8a0d-89d0cc7bad13","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T18:25:00.000-05:00",NA,"6362","yes","voicemail","daad8780-6d89-4cbf-8a0d-89d0cc7bad13",NA,"4222 3rd Avenue #4222",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-24T19:17:56","201805211841","Ebony James","CST",29861448,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:f6a35e0b-6523-44f5-90cd-d8ae6422a6bb","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T16:49:00.000-05:00",NA,"6362","yes","voicemail","f6a35e0b-6523-44f5-90cd-d8ae6422a6bb",NA,"11919 Iowa Avenue",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-24T19:19:07","201805211841","Ebony James","CST",29861632,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:6638e196-7321-431f-9827-8b695e00d166","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T17:51:00.000-05:00",NA,"6362","yes","voicemail","6638e196-7321-431f-9827-8b695e00d166",NA,"209 South Detroit Street",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-05-25T18:23:13","201805211841","Ebony James","CST",29907610,"Danny",NA,NA
TRUE,"","Ebony_James","yes","uuid:3f37728a-407b-449f-82d5-715a89967c63","","n/a",FALSE,"submitted_via_web","Neutral","2018-06-02T21:21:00.000-05:00",NA,"6362","yes","email","3f37728a-407b-449f-82d5-715a89967c63",NA,"628 West 76th Street",0,"1fbd2930a4584fadaaf514a022f4fe50",NA,"no",0,313171,"2018-06-04T01:21:31","201805211841","Ebony James","CST",30247646,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:91dbee6b-939c-4cb5-80e2-34f272848094","","2 missed calls, then the text, then an additional missed call. Text was short and to the point.",TRUE,"submitted_via_web","Neutral","2018-05-21T14:14:00.000-05:00","uuid:b3d6da90-8aab-4c35-aacc-823a8660873e","6708","yes","text","91dbee6b-939c-4cb5-80e2-34f272848094",NA,"6262 Drexel Avenue #6262",0,"5167f19158314ce8a30ec7234c59131f","2018-05-30T17:18:27.488085+00:00","no",0,313172,"2018-05-21T19:54:09","201805211841","Erica Cox","CST",29701730,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:196dc892-8e76-4e35-87ab-31422c574d19","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T14:19:00.000-05:00",NA,"6708","yes","voicemail","196dc892-8e76-4e35-87ab-31422c574d19",NA,"3438 Hollydale Drive",0,"5167f19158314ce8a30ec7234c59131f",NA,"yes",0,313172,"2018-05-21T19:58:05","201805211841","Erica Cox","CST",29701791,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:eb06e6be-222b-49d3-a69d-99531879a4b5","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T12:46:00.000-05:00",NA,"6708","yes","voicemail","eb06e6be-222b-49d3-a69d-99531879a4b5",NA,"153 East 87th Place",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:00:21","201805211841","Erica Cox","CST",29701821,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:dc1d54a2-4775-4b96-8a84-895518296693","","Voice was a bit quiet (maybe due to accent?).",FALSE,"submitted_via_web","Neutral","2018-05-21T11:34:00.000-05:00",NA,"6708","yes","voicemail","dc1d54a2-4775-4b96-8a84-895518296693",NA,"242 East 92nd Street",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:02:59","201805211841","Erica Cox","CST",29701903,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:40eaf15e-cc35-4efa-a42a-287e484cef77","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T14:59:00.000-05:00","uuid:92ffa31b-c119-48fa-ad8d-c882a798227c","6708","yes","email","40eaf15e-cc35-4efa-a42a-287e484cef77",NA,"702 East 54th Street",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:31:01","201805211841","Erica Cox","CST",29703139,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:53dbb773-9bdb-4992-9d41-fcb5f8a9a53c","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T14:55:00.000-05:00",NA,"6708","yes","email","53dbb773-9bdb-4992-9d41-fcb5f8a9a53c",NA,"2422 Meadowvale Avenue #1",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:33:13","201805211841","Erica Cox","CST",29703304,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:3af7c983-df8f-4424-b1a4-329d2735cec7","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T14:25:00.000-05:00",NA,"6708","yes","email","3af7c983-df8f-4424-b1a4-329d2735cec7",NA,"826 South Cochran Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:33:55","201805211841","Erica Cox","CST",29703334,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:9bfc2383-87d9-4bde-ab94-e9da0a43ee5e","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-21T14:23:00.000-05:00",NA,"6708","yes","email","9bfc2383-87d9-4bde-ab94-e9da0a43ee5e",NA,"3438 Hollydale Drive",0,"5167f19158314ce8a30ec7234c59131f",NA,"yes",0,313172,"2018-05-21T20:35:00","201805211841","Erica Cox","CST",29703362,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:85dedecf-e7ab-4e58-b6bc-1c711ec4582a","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T12:48:00.000-05:00",NA,"6708","yes","email","85dedecf-e7ab-4e58-b6bc-1c711ec4582a",NA,"153 East 87th Place",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:35:59","201805211841","Erica Cox","CST",29703408,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:dad581ad-8922-4986-9751-a0f8e5d44731","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-21T11:51:00.000-05:00",NA,"6708","yes","email","dad581ad-8922-4986-9751-a0f8e5d44731",NA,"647 Museum Drive",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:37:03","201805211841","Erica Cox","CST",29703455,"Danny",NA,NA
TRUE,"","Erica_Cox","no","uuid:2f13145e-5b45-4cec-9e88-1f0958551aa7","","Very brief email.",FALSE,"submitted_via_web","Neutral","2018-05-21T10:22:00.000-05:00",NA,"6708","yes","email","2f13145e-5b45-4cec-9e88-1f0958551aa7",NA,"1554 Oriole Lane",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:38:30","201805211841","Erica Cox","CST",29703575,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:3a859679-1fb3-4fa9-a699-c348340717ff","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-21T10:01:00.000-05:00",NA,"6708","yes","email","3a859679-1fb3-4fa9-a699-c348340717ff",NA,"2347 Manning Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-21T20:39:39","201805211841","Erica Cox","CST",29703620,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:e1ab1f44-8af9-47fb-b732-6720cd604e80","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T11:06:00.000-05:00",NA,"6708","yes","voicemail","e1ab1f44-8af9-47fb-b732-6720cd604e80",NA,"3501 South Victoria Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T18:18:49","201805211841","Erica Cox","CST",29755174,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:ede1592b-59d1-4293-9788-325d1eeaeb6e","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T12:44:00.000-05:00",NA,"6708","yes","text","ede1592b-59d1-4293-9788-325d1eeaeb6e",NA,"2919 Baldwin Street #A",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T18:22:12","201805211841","Erica Cox","CST",29755263,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:66f6b6f1-d307-4f59-ad8d-47745efae1fe","","Followed up immediately with text.",FALSE,"submitted_via_web","Neutral","2018-05-21T17:28:00.000-05:00",NA,"6708","yes","voicemail","66f6b6f1-d307-4f59-ad8d-47745efae1fe",NA,"1630 South Gramercy Place #1",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T18:24:10","201805211841","Erica Cox","CST",29755274,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:ddd9810e-6164-491a-9943-408075a90322","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-21T17:29:00.000-05:00",NA,"6708","yes","text","ddd9810e-6164-491a-9943-408075a90322",NA,"1630 South Gramercy Place #1",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T18:25:51","201805211841","Erica Cox","CST",29755291,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:ec621999-635f-4f25-acd0-b47bfd4cfdff","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T13:10:00.000-05:00",NA,"6708","yes","email","ec621999-635f-4f25-acd0-b47bfd4cfdff",NA,"563 Quail Drive",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T18:48:24","201805211841","Erica Cox","CST",29755721,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:d5048570-4acf-41f2-9bbd-6ddd87cbe1fa","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T11:07:00.000-05:00",NA,"6708","yes","email","d5048570-4acf-41f2-9bbd-6ddd87cbe1fa",NA,"3501 South Victoria Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T18:50:52","201805211841","Erica Cox","CST",29755763,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:293e18b6-eddd-4a3a-9b98-78ec7d3c57d3","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T14:23:00.000-05:00",NA,"6708","yes","email","293e18b6-eddd-4a3a-9b98-78ec7d3c57d3",NA,"931 South Genesee Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T20:21:05","201805211841","Erica Cox","CST",29766289,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:5c475c61-6405-4c39-8af5-f81bea9de08c","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T15:09:00.000-05:00",NA,"6708","no","text","5c475c61-6405-4c39-8af5-f81bea9de08c",NA,NA,0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T20:42:09","201805211841","Erica Cox","CST",29766925,"Danny","Rental on Crescent",NA
TRUE,"","Erica_Cox","yes","uuid:15d71a03-0362-46ae-93fd-17ab6a0ad9bc","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-22T15:40:00.000-05:00",NA,"6708","yes","text","15d71a03-0362-46ae-93fd-17ab6a0ad9bc",NA,"3438 Hollydale Drive",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-22T20:42:36","201805211841","Erica Cox","CST",29766964,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:9a3b8b29-a7de-45dc-aaee-7646020b0a96","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T16:06:00.000-05:00",NA,"6708","yes","email","9a3b8b29-a7de-45dc-aaee-7646020b0a96",NA,"8926 West 25th Street",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-23T21:25:08","201805211841","Erica Cox","CST",29812810,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:7e864f4c-388f-4ab6-8326-79c2a6c85963","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T14:45:00.000-05:00",NA,"6708","yes","email","7e864f4c-388f-4ab6-8326-79c2a6c85963",NA,"1936 Selby Avenue #401",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-23T21:25:27","201805211841","Erica Cox","CST",29812813,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:60b3334f-4ff4-4f33-9919-fd9ca199bbd7","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T14:35:00.000-05:00",NA,"6708","yes","email","60b3334f-4ff4-4f33-9919-fd9ca199bbd7",NA,"2601 Ivan Hill Terrace",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-23T21:26:23","201805211841","Erica Cox","CST",29812854,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:158f6643-f4a7-4529-86a5-88c135697005","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T14:11:00.000-05:00",NA,"6708","yes","email","158f6643-f4a7-4529-86a5-88c135697005",NA,"5948 West 78th Street",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-23T21:27:07","201805211841","Erica Cox","CST",29812871,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:6fc2bb64-db4c-45d4-9657-0d0d7832273a","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-24T10:13:00.000-05:00",NA,"6708","yes","email","6fc2bb64-db4c-45d4-9657-0d0d7832273a",NA,"628 West 76th Street",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:31:26","201805211841","Erica Cox","CST",29859482,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:1519f5b2-9038-4c39-bfd3-226ea997f760","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T10:00:00.000-05:00",NA,"6708","yes","email","1519f5b2-9038-4c39-bfd3-226ea997f760",NA,"10705 South Figueroa Street #1",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:33:03","201805211841","Erica Cox","CST",29859532,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:17456adb-4422-4653-be58-d422543c60a5","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-24T00:41:00.000-05:00",NA,"6708","yes","email","17456adb-4422-4653-be58-d422543c60a5",NA,"6193 Rockcliff Drive",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:34:54","201805211841","Erica Cox","CST",29859572,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:12a4fbc2-8b50-40b2-8e5f-454442849c04","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T13:33:00.000-05:00",NA,"6708","yes","email","12a4fbc2-8b50-40b2-8e5f-454442849c04",NA,"1121 West 39th Place",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:36:51","201805211841","Erica Cox","CST",29859598,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:63defa7a-97d6-41ed-ae2f-526c410674be","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T12:00:00.000-05:00",NA,"6708","yes","email","63defa7a-97d6-41ed-ae2f-526c410674be",NA,"1303 Wellesley Avenue #405",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:37:58","201805211841","Erica Cox","CST",29859612,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:817da765-d993-44e0-bc89-c135802623d9","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-23T11:29:00.000-05:00",NA,"6708","yes","email","817da765-d993-44e0-bc89-c135802623d9",NA,"4733 Oakwood Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:38:40","201805211841","Erica Cox","CST",29859627,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:81fc83cf-8a25-42e7-be42-c9c9d5072cd1","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-23T11:28:00.000-05:00",NA,"6708","yes","email","81fc83cf-8a25-42e7-be42-c9c9d5072cd1",NA,"4151 Redwood Avenue #305",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:39:38","201805211841","Erica Cox","CST",29859653,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:a85e5699-ec69-41b4-8420-833003ae12be","","""If you are approved (our Qualification Criteria is listed on our website), our field manager will contact you to schedule an appointment to view the property."" has to do with income.",FALSE,"submitted_via_web","Neutral","2018-05-23T03:09:00.000-05:00",NA,"6708","yes","email","a85e5699-ec69-41b4-8420-833003ae12be",NA,"4353 Don Miguel Drive #10",0,"5167f19158314ce8a30ec7234c59131f",NA,"yes",0,313172,"2018-05-24T18:42:01","201805211841","Erica Cox","CST",29859727,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:46675fe7-78dc-466a-afd9-25ea7a665b4c","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T20:37:00.000-05:00",NA,"6708","yes","email","46675fe7-78dc-466a-afd9-25ea7a665b4c",NA,"1850 Hi Point Street",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:43:01","201805211841","Erica Cox","CST",29859759,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:72c02214-a768-4dc8-ac15-474493a3e0a6","","n/a",FALSE,"submitted_via_web","Neutral","2018-05-22T18:46:00.000-05:00",NA,"6708","yes","email","72c02214-a768-4dc8-ac15-474493a3e0a6",NA,"1045 South Hayworth Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T18:43:42","201805211841","Erica Cox","CST",29859766,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:d0196bc6-26f7-4288-8177-40a1d08eb31f","","n/a",FALSE,"submitted_via_web","Encouraging","2018-05-24T10:34:00.000-05:00",NA,"6708","yes","text","d0196bc6-26f7-4288-8177-40a1d08eb31f",NA,"5010 West Slauson Avenue",0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T19:20:16","201805211841","Erica Cox","CST",29861709,"Danny",NA,NA
TRUE,"","Erica_Cox","yes","uuid:2a4c1f1e-a8e1-413d-836a-538838761383","","Seemed a little frustrated.",FALSE,"submitted_via_web","Discouraging","2018-05-24T10:00:00.000-05:00",NA,"6708","no","voicemail","2a4c1f1e-a8e1-413d-836a-538838761383",NA,NA,0,"5167f19158314ce8a30ec7234c59131f",NA,"no",0,313172,"2018-05-24T19:21:46","201805211841","Erica Cox","CST",29861823,"Danny","All it said was ""West LA"".",NA
